Data Year,County,Fuel Type,Make,Model,Number of Vehicles
2011,Monterey,Natural Gas,,,17
2011,Monterey,PHEV,Chevrolet,Volt,16
2011,Monterey,Propane,,,17
2011,Napa,Electric,Ford,Ranger,1
2011,Napa,Electric,Nissan,LEAF,10
2011,Napa,Electric,Tesla,Roadster,5
2011,Napa,Bio Diesel,,,42
2011,Napa,Diesel,,,3095
2011,Napa,Flex Fuel,,,1814
2011,Napa,Gasoline,,,82951
2011,Napa,Gasoline Hybrid,,,2365
2011,Napa,Natural Gas,,,12
2011,Napa,PHEV,Chevrolet,Volt,8
2011,Napa,Propane,,,2
2011,Nevada,Electric,Nissan,LEAF,3
2011,Nevada,Bio Diesel,,,31
2011,Nevada,Diesel,,,4577
2011,Nevada,Flex Fuel,,,1110
2011,Nevada,Gasoline,,,66165
2011,Nevada,Gasoline Hybrid,,,1293
2011,Nevada,Natural Gas,,,3
2011,Nevada,PHEV,Chevrolet,Volt,1
2011,Nevada,Propane,,,8
2011,Orange,Electric,Ford,Ranger,1
2011,Orange,Electric,MINI,Mini E,5
2011,Orange,Electric,Nissan,LEAF,255
2011,Orange,Electric,Smart,Fortwo Electric Drive,17
2011,Orange,Electric,Tesla,Roadster,40
2011,Orange,Bio Diesel,,,385
2011,Orange,Diesel,,,22953
2011,Orange,Hydrogen ,Honda,FCX Clarity,4
2011,Orange,Flex Fuel,,,37194
2011,Orange,Gasoline,,,1775691
2011,Orange,Gasoline Hybrid,,,36368
2011,Orange,Natural Gas,,,1101
2011,Orange,PHEV,Chevrolet,Volt,124
2011,Orange,Propane,,,40
2011,Placer,Electric,Ford,Ranger,2
2011,Placer,Electric,Nissan,LEAF,18
2011,Placer,Electric,Tesla,Roadster,5
2011,Placer,Bio Diesel,,,109
2011,Placer,Diesel,,,9312
2011,Placer,Flex Fuel,,,5233
2011,Placer,Gasoline,,,221160
2011,Placer,Gasoline Hybrid,,,4482
2011,Placer,Natural Gas,,,8
2011,Placer,PHEV,Chevrolet,Volt,10
2011,Placer,Propane,,,16
2011,Plumas,Bio Diesel,,,4
2011,Plumas,Diesel,,,1480
2011,Plumas,Flex Fuel,,,287
2011,Plumas,Gasoline,,,15157
2011,Plumas,Gasoline Hybrid,,,89
2011,Riverside,Electric,MINI,Mini E,1
2011,Riverside,Electric,Nissan,LEAF,43
2011,Riverside,Electric,Tesla,Roadster,3
2011,Riverside,Bio Diesel,,,389
2011,Riverside,Diesel,,,28105
2011,Riverside,Flex Fuel,,,28998
2011,Riverside,Gasoline,,,1139177
2011,Riverside,Gasoline Hybrid,,,14569
2011,Riverside,Natural Gas,,,279
2011,Riverside,PHEV,Chevrolet,Volt,52
2011,Riverside,Propane,,,32
2011,Sacramento,Electric,Ford,Ranger,2
2011,Sacramento,Electric,Nissan,LEAF,53
2011,Sacramento,Electric,Tesla,Roadster,5
2011,Sacramento,Bio Diesel,,,193
2011,Sacramento,Diesel,,,16257
2011,Sacramento,Flex Fuel,,,14947
2011,Sacramento,Gasoline,,,760632
2011,Sacramento,Gasoline Hybrid,,,12366
2011,Sacramento,Natural Gas,,,68
2011,Sacramento,PHEV,Chevrolet,Volt,41
2011,Sacramento,Propane,,,45
2011,San Benito,Electric,Nissan,LEAF,3
2011,San Benito,Electric,Tesla,Roadster,1
2011,San Benito,Bio Diesel,,,19
2011,San Benito,Diesel,,,1694
2011,San Benito,Flex Fuel,,,961
2011,San Benito,Gasoline,,,32049
2011,San Benito,Gasoline Hybrid,,,448
2011,San Benito,Natural Gas,,,5
2011,San Benito,Propane,,,2
2011,San Bernardino,Electric,Nissan,LEAF,27
2011,San Bernardino,Electric,Tesla,Roadster,1
2011,San Bernardino,Bio Diesel,,,319
2011,San Bernardino,Diesel,,,23990
2011,San Bernardino,Flex Fuel,,,27482
2011,San Bernardino,Gasoline,,,1060134
2011,San Bernardino,Gasoline Hybrid,,,10702
2011,San Bernardino,Natural Gas,,,208
2011,San Bernardino,PHEV,Chevrolet,Volt,38
2011,San Bernardino,Propane,,,43
2011,San Diego,Electric,MINI,Mini E,1
2011,San Diego,Electric,Nissan,LEAF,613
2011,San Diego,Electric,Smart,Fortwo Electric Drive,1
2011,San Diego,Electric,Tesla,Roadster,40
2011,San Diego,Bio Diesel,,,381
2011,San Diego,Diesel,,,34077
2011,San Diego,Flex Fuel,,,38357
2011,San Diego,Gasoline,,,1806671
2011,San Diego,Gasoline Hybrid,,,35655
2011,San Diego,Natural Gas,,,339
2011,San Diego,PHEV,Chevrolet,Volt,126
2011,San Diego,Propane,,,160
2011,San Francisco,Electric,Nissan,LEAF,84
2011,San Francisco,Electric,Smart,Fortwo Electric Drive,1
2011,San Francisco,Electric,Tesla,Roadster,34
2011,San Francisco,Bio Diesel,,,31
2011,San Francisco,Diesel,,,3555
2011,San Francisco,Flex Fuel,,,3243
2011,San Francisco,Gasoline,,,330970
2011,San Francisco,Gasoline Hybrid,,,15642
2011,San Francisco,Natural Gas,,,205
2011,San Francisco,PHEV,Chevrolet,Volt,44
2011,San Francisco,Propane,,,91
2011,San Joaquin,Electric,Nissan,LEAF,10
2011,San Joaquin,Electric,Tesla,Roadster,2
2011,San Joaquin,Bio Diesel,,,114
2011,San Joaquin,Diesel,,,9572
2011,San Joaquin,Flex Fuel,,,9537
2011,San Joaquin,Gasoline,,,356328
2011,San Joaquin,Gasoline Hybrid,,,3781
2011,San Joaquin,Natural Gas,,,25
2011,San Joaquin,PHEV,Chevrolet,Volt,8
2011,San Joaquin,Propane,,,12
2011,San Luis Obispo,Electric,Ford,Ranger,1
2011,San Luis Obispo,Electric,Nissan,LEAF,23
2011,San Luis Obispo,Electric,Tesla,Roadster,3
2011,San Luis Obispo,Bio Diesel,,,78
2011,San Luis Obispo,Diesel,,,8092
2011,San Luis Obispo,Flex Fuel,,,3838
2011,San Luis Obispo,Gasoline,,,162805
2011,San Luis Obispo,Gasoline Hybrid,,,3795
2011,San Luis Obispo,Natural Gas,,,10
2011,San Luis Obispo,PHEV,Chevrolet,Volt,8
2011,San Luis Obispo,Propane,,,12
2011,San Mateo,Electric,Ford,Ranger,4
2011,San Mateo,Electric,Nissan,LEAF,216
2011,San Mateo,Electric,Smart,Fortwo Electric Drive,13
2011,San Mateo,Electric,Tesla,Roadster,60
2011,San Mateo,Bio Diesel,,,44
2011,San Mateo,Diesel,,,6013
2011,San Mateo,Flex Fuel,,,11285
2011,San Mateo,Gasoline,,,471187
2011,San Mateo,Gasoline Hybrid,,,16149
2011,San Mateo,Natural Gas,,,93
2011,San Mateo,PHEV,Chevrolet,Volt,46
2011,San Mateo,Propane,,,5
2011,Santa Barbara,Electric,Ford,Ranger,3
2011,Santa Barbara,Electric,MINI,Mini E,1
2011,Santa Barbara,Electric,Nissan,LEAF,34
2011,Santa Barbara,Electric,Tesla,Roadster,9
2011,Santa Barbara,Bio Diesel,,,104
2011,Santa Barbara,Diesel,,,5776
2011,Santa Barbara,Flex Fuel,,,5466
2011,Santa Barbara,Gasoline,,,234461
2011,Santa Barbara,Gasoline Hybrid,,,5135
2011,Santa Barbara,Natural Gas,,,15
2011,Santa Barbara,PHEV,Chevrolet,Volt,32
2011,Santa Barbara,Propane,,,9
2011,Santa Clara,Electric,Ford,Transit Connect Electric,1
2011,Santa Clara,Electric,Ford,Ranger,5
2011,Santa Clara,Electric,MINI,Mini E,1
2011,Santa Clara,Electric,Nissan,LEAF,604
2011,Santa Clara,Electric,Smart,Fortwo Electric Drive,3
2011,Santa Clara,Electric,Tesla,Roadster,118
2011,Santa Clara,Bio Diesel,,,155
2011,Santa Clara,Diesel,,,13042
2011,Santa Clara,Flex Fuel,,,15040
2011,Santa Clara,Gasoline,,,1071379
2011,Santa Clara,Gasoline Hybrid,,,33625
2011,Santa Clara,Natural Gas,,,365
2011,Santa Clara,PHEV,Chevrolet,Volt,129
2011,Santa Clara,Propane,,,12
2011,Santa Cruz,Electric,Nissan,LEAF,39
2011,Santa Cruz,Electric,Tesla,Roadster,7
2011,Santa Cruz,Bio Diesel,,,27
2011,Santa Cruz,Diesel,,,4616
2011,Santa Cruz,Flex Fuel,,,2364
2011,Santa Cruz,Gasoline,,,154570
2011,Santa Cruz,Gasoline Hybrid,,,4988
2011,Santa Cruz,Natural Gas,,,37
2011,Santa Cruz,PHEV,Chevrolet,Volt,4
2011,Santa Cruz,Propane,,,4
2011,Shasta,Electric,Nissan,LEAF,6
2011,Shasta,Bio Diesel,,,60
2011,Shasta,Diesel,,,8614
2011,Shasta,Flex Fuel,,,2658
2011,Shasta,Gasoline,,,106247
2011,Shasta,Gasoline Hybrid,,,1153
2011,Shasta,Natural Gas,,,5
2011,Shasta,PHEV,Chevrolet,Volt,3
2011,Shasta,Propane,,,6
2011,Sierra,Diesel,,,270
2011,Sierra,Flex Fuel,,,47
2011,Sierra,Gasoline,,,2399
2011,Sierra,Gasoline Hybrid,,,16
2011,Siskiyou,Bio Diesel,,,27
2011,Siskiyou,Diesel,,,3430
2011,Siskiyou,Flex Fuel,,,678
2011,Siskiyou,Gasoline,,,30249
2011,Siskiyou,Gasoline Hybrid,,,241
2011,Siskiyou,Natural Gas,,,5
2011,Solano,Electric,Nissan,LEAF,16
2011,Solano,Bio Diesel,,,93
2011,Solano,Diesel,,,6047
2011,Solano,Flex Fuel,,,4827
2011,Solano,Gasoline,,,240304
2011,Solano,Gasoline Hybrid,,,4328
2011,Solano,Natural Gas,,,142
2011,Solano,PHEV,Chevrolet,Volt,8
2011,Solano,Propane,,,8
2011,Sonoma,Electric,Ford,Ranger,1
2011,Sonoma,Electric,Nissan,LEAF,53
2011,Sonoma,Electric,Tesla,Roadster,6
2011,Sonoma,Bio Diesel,,,106
2011,Sonoma,Diesel,,,11507
2011,Sonoma,Flex Fuel,,,5594
2011,Sonoma,Gasoline,,,294443
2011,Sonoma,Gasoline Hybrid,,,8867
2011,Sonoma,Natural Gas,,,29
2011,Sonoma,PHEV,Chevrolet,Volt,18
2011,Sonoma,Propane,,,15
2011,Stanislaus,Electric,Nissan,LEAF,6
2011,Stanislaus,Electric,Tesla,Roadster,2
2011,Stanislaus,Bio Diesel,,,107
2011,Stanislaus,Diesel,,,9204
2011,Stanislaus,Flex Fuel,,,7846
2011,Stanislaus,Gasoline,,,268479
2011,Stanislaus,Gasoline Hybrid,,,2404
2011,Stanislaus,Natural Gas,,,6
2011,Stanislaus,PHEV,Chevrolet,Volt,9
2011,Stanislaus,Propane,,,14
2011,Sutter,Bio Diesel,,,58
2011,Sutter,Diesel,,,2873
2011,Sutter,Flex Fuel,,,1586
2011,Sutter,Gasoline,,,51552
2011,Sutter,Gasoline Hybrid,,,486
2011,Sutter,Natural Gas,,,7
2011,Sutter,Propane,,,2
2011,Tehama,Electric,Nissan,LEAF,1
2011,Tehama,Bio Diesel,,,43
2011,Tehama,Diesel,,,3190
2011,Tehama,Flex Fuel,,,933
2011,Tehama,Gasoline,,,33346
2011,Tehama,Gasoline Hybrid,,,277
2011,Tehama,Natural Gas,,,1
2011,Tehama,PHEV,Chevrolet,Volt,1
2011,Tehama,Propane,,,1
2011,Trinity,Electric,Nissan,LEAF,1
2011,Trinity,Bio Diesel,,,6
2011,Trinity,Diesel,,,985
2011,Trinity,Flex Fuel,,,174
2011,Trinity,Gasoline,,,9502
2011,Trinity,Gasoline Hybrid,,,56
2011,Tulare,Electric,Ford,Ranger,1
2011,Tulare,Electric,Nissan,LEAF,6
2011,Tulare,Bio Diesel,,,129
2011,Tulare,Diesel,,,7748
2011,Tulare,Flex Fuel,,,6901
2011,Tulare,Gasoline,,,210985
2011,Tulare,Gasoline Hybrid,,,1697
2011,Tulare,Natural Gas,,,17
2011,Tulare,PHEV,Chevrolet,Volt,6
2011,Tulare,Propane,,,6
2011,Tuolumne,Electric,Nissan,LEAF,1
2011,Tuolumne,Bio Diesel,,,8
2011,Tuolumne,Diesel,,,2684
2011,Tuolumne,Flex Fuel,,,826
2011,Tuolumne,Gasoline,,,38376
2011,Tuolumne,Gasoline Hybrid,,,418
2011,Tuolumne,Natural Gas,,,4
2011,Tuolumne,PHEV,Chevrolet,Volt,2
2011,Tuolumne,Propane,,,4
2011,Ventura,Electric,Ford,Ranger,10
2011,Ventura,Electric,MINI,Mini E,25
2011,Ventura,Electric,Nissan,LEAF,68
2011,Ventura,Electric,Tesla,Roadster,10
2011,Ventura,Bio Diesel,,,186
2011,Ventura,Diesel,,,11106
2011,Ventura,Flex Fuel,,,12008
2011,Ventura,Gasoline,,,497284
2011,Ventura,Gasoline Hybrid,,,10429
2011,Ventura,Natural Gas,,,60
2011,Ventura,PHEV,Chevrolet,Volt,42
2011,Ventura,Propane,,,13
2011,Yolo,Electric,Nissan,LEAF,25
2011,Yolo,Bio Diesel,,,77
2011,Yolo,Diesel,,,3755
2011,Yolo,Flex Fuel,,,3173
2011,Yolo,Gasoline,,,100203
2011,Yolo,Gasoline Hybrid,,,2704
2011,Yolo,Natural Gas,,,26
2011,Yolo,PHEV,Chevrolet,Volt,8
2011,Yolo,Propane,,,6
2011,Yuba,Electric,Nissan,LEAF,1
2011,Yuba,Bio Diesel,,,19
2011,Yuba,Diesel,,,2139
2011,Yuba,Flex Fuel,,,901
2011,Yuba,Gasoline,,,37140
2011,Yuba,Gasoline Hybrid,,,391
2011,Yuba,Natural Gas,,,4
2011,Yuba,PHEV,Chevrolet,Volt,1
2011,Yuba,Propane,,,1
2011,Out Of State,Electric,Ford,Transit Connect Electric,1
2011,Out Of State,Electric,Ford,Ranger,2
2011,Out Of State,Electric,Nissan,LEAF,159
2011,Out Of State,Electric,Tesla,Roadster,5
2011,Out Of State,Bio Diesel,,,317
2011,Out Of State,Diesel,,,4030
2011,Out Of State,Flex Fuel,,,76471
2011,Out Of State,Gasoline,,,329379
2011,Out Of State,Gasoline Hybrid,,,5486
2011,Out Of State,Natural Gas,,,83
2011,Out Of State,PHEV,Chevrolet,Volt,28
2011,Out Of State,Propane,,,3
2012,Alameda,Electric,BMW,ActiveE,21
2012,Alameda,Electric,Ford,Transit Connect Electric,1
2012,Alameda,Electric,Ford,Ranger,3
2012,Alameda,Electric,Ford,Focus,9
2012,Alameda,Electric,Honda,Fit EV,3
2012,Alameda,Electric,Mitsubishi,i-MiEV,11
2012,Alameda,Electric,Nissan,LEAF,480
2012,Alameda,Electric,Tesla,Roadster,23
2012,Alameda,Electric,Tesla,Model S,4
2012,Alameda,Bio Diesel,,,199
2012,Alameda,Diesel,,,11859
2012,Alameda,Flex Fuel,,,14692
2012,Alameda,Gasoline,,,828968
2012,Alameda,Gasoline Hybrid,,,28730
2012,Alameda,Natural Gas,,,262
2012,Alameda,PHEV,Chevrolet,Volt,318
2012,Alameda,PHEV,Fisker,Karma,4
2012,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,291
2012,Alameda,Propane,,,19
2012,Alpine,Bio Diesel,,,1
2012,Alpine,Diesel,,,80
2012,Alpine,Flex Fuel,,,20
2012,Alpine,Gasoline,,,900
2012,Alpine,Gasoline Hybrid,,,10
2012,Amador,Electric,Ford,Ranger,1
2012,Amador,Electric,Nissan,LEAF,4
2012,Amador,Bio Diesel,,,22
2012,Amador,Diesel,,,2151
2012,Amador,Flex Fuel,,,676
2012,Amador,Gasoline,,,27084
2012,Amador,Gasoline Hybrid,,,411
2012,Amador,Natural Gas,,,4
2012,Amador,PHEV,Chevrolet,Volt,2
2012,Amador,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,Amador,Propane,,,8
2012,Butte,Electric,Nissan,LEAF,12
2012,Butte,Bio Diesel,,,200
2012,Butte,Diesel,,,6872
2012,Butte,Flex Fuel,,,3371
2012,Butte,Gasoline,,,119699
2012,Butte,Gasoline Hybrid,,,1977
2012,Butte,Natural Gas,,,8
2012,Butte,PHEV,Chevrolet,Volt,9
2012,Butte,PHEV,Toyota,Prius Plug-in Hybrid,7
2012,Butte,Propane,,,3
2012,Calaveras,Electric,Nissan,LEAF,2
2012,Calaveras,Electric,Tesla,Roadster,2
2012,Calaveras,Bio Diesel,,,35
2012,Calaveras,Diesel,,,3055
2012,Calaveras,Flex Fuel,,,923
2012,Calaveras,Gasoline,,,35005
2012,Calaveras,Gasoline Hybrid,,,545
2012,Calaveras,Natural Gas,,,1
2012,Calaveras,PHEV,Chevrolet,Volt,4
2012,Calaveras,Propane,,,3
2012,Colusa,Bio Diesel,,,81
2012,Colusa,Diesel,,,1148
2012,Colusa,Flex Fuel,,,695
2012,Colusa,Gasoline,,,12462
2012,Colusa,Gasoline Hybrid,,,95
2012,Colusa,Propane,,,8
2012,Contra Costa,Electric,BMW,ActiveE,12
2012,Contra Costa,Electric,Ford,Transit Connect Electric,2
2012,Contra Costa,Electric,Ford,Focus,9
2012,Contra Costa,Electric,Honda,Fit EV,4
2012,Contra Costa,Electric,Mitsubishi,i-MiEV,9
2012,Contra Costa,Electric,Nissan,LEAF,220
2012,Contra Costa,Electric,Smart,Fortwo Electric Drive,1
2012,Contra Costa,Electric,Tesla,Roadster,16
2012,Contra Costa,Electric,Tesla,Model S,3
2012,Contra Costa,Bio Diesel,,,253
2012,Contra Costa,Diesel,,,11560
2012,Contra Costa,Flex Fuel,,,13673
2012,Contra Costa,Gasoline,,,628274
2012,Contra Costa,Gasoline Hybrid,,,19715
2012,Contra Costa,Natural Gas,,,168
2012,Contra Costa,PHEV,Chevrolet,Volt,183
2012,Contra Costa,PHEV,Fisker,Karma,8
2012,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,165
2012,Contra Costa,Propane,,,16
2012,Del Norte,Bio Diesel,,,10
2012,Del Norte,Diesel,,,1129
2012,Del Norte,Flex Fuel,,,445
2012,Del Norte,Gasoline,,,13897
2012,Del Norte,Gasoline Hybrid,,,162
2012,Del Norte,Natural Gas,,,1
2012,Del Norte,PHEV,Chevrolet,Volt,2
2012,Del Norte,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,El Dorado,Electric,Ford,Focus,2
2012,El Dorado,Electric,Mitsubishi,i-MiEV,1
2012,El Dorado,Electric,Nissan,LEAF,22
2012,El Dorado,Bio Diesel,,,117
2012,El Dorado,Diesel,,,7093
2012,El Dorado,Flex Fuel,,,2699
2012,El Dorado,Gasoline,,,115886
2012,El Dorado,Gasoline Hybrid,,,2651
2012,El Dorado,Natural Gas,,,12
2012,El Dorado,PHEV,Chevrolet,Volt,28
2012,El Dorado,PHEV,Fisker,Karma,1
2012,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,14
2012,El Dorado,Propane,,,4
2012,Fresno,Electric,Mitsubishi,i-MiEV,2
2012,Fresno,Electric,Nissan,LEAF,24
2012,Fresno,Electric,Tesla,Roadster,5
2012,Fresno,Bio Diesel,,,305
2012,Fresno,Diesel,,,10813
2012,Fresno,Flex Fuel,,,16068
2012,Fresno,Gasoline,,,454458
2012,Fresno,Gasoline Hybrid,,,5188
2012,Fresno,Natural Gas,,,21
2012,Fresno,PHEV,Chevrolet,Volt,36
2012,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,9
2012,Fresno,Propane,,,19
2012,Glenn,Bio Diesel,,,76
2012,Glenn,Diesel,,,1495
2012,Glenn,Flex Fuel,,,649
2012,Glenn,Gasoline,,,16398
2012,Glenn,Gasoline Hybrid,,,114
2012,Glenn,Natural Gas,,,1
2012,Humboldt,Electric,Nissan,LEAF,13
2012,Humboldt,Electric,Tesla,Roadster,1
2012,Humboldt,Bio Diesel,,,99
2012,Humboldt,Diesel,,,7045
2012,Humboldt,Flex Fuel,,,1864
2012,Humboldt,Gasoline,,,78833
2012,Humboldt,Gasoline Hybrid,,,1470
2012,Humboldt,Natural Gas,,,1
2012,Humboldt,PHEV,Chevrolet,Volt,4
2012,Humboldt,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,Humboldt,Propane,,,3
2012,Imperial,Electric,Ford,Transit Connect Electric,1
2012,Imperial,Bio Diesel,,,106
2012,Imperial,Diesel,,,2658
2012,Imperial,Flex Fuel,,,4244
2012,Imperial,Gasoline,,,102044
2012,Imperial,Gasoline Hybrid,,,561
2012,Imperial,Natural Gas,,,14
2012,Imperial,PHEV,Chevrolet,Volt,1
2012,Imperial,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,Imperial,Propane,,,3
2012,Inyo,Bio Diesel,,,20
2012,Inyo,Diesel,,,1081
2012,Inyo,Flex Fuel,,,369
2012,Inyo,Gasoline,,,13284
2012,Inyo,Gasoline Hybrid,,,150
2012,Inyo,Natural Gas,,,2
2012,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,Inyo,Propane,,,1
2012,Kern,Electric,BMW,ActiveE,1
2012,Kern,Electric,Mitsubishi,i-MiEV,3
2012,Kern,Electric,Nissan,LEAF,18
2012,Kern,Electric,Tesla,Roadster,1
2012,Kern,Bio Diesel,,,622
2012,Kern,Diesel,,,16448
2012,Kern,Flex Fuel,,,18629
2012,Kern,Gasoline,,,405741
2012,Kern,Gasoline Hybrid,,,4095
2012,Kern,Natural Gas,,,21
2012,Kern,PHEV,Chevrolet,Volt,26
2012,Kern,PHEV,Fisker,Karma,3
2012,Kern,PHEV,Toyota,Prius Plug-in Hybrid,10
2012,Kern,Propane,,,18
2012,Kings,Electric,Nissan,LEAF,1
2012,Kings,Bio Diesel,,,83
2012,Kings,Diesel,,,2334
2012,Kings,Flex Fuel,,,3280
2012,Kings,Gasoline,,,63271
2012,Kings,Gasoline Hybrid,,,604
2012,Kings,Natural Gas,,,6
2012,Kings,PHEV,Chevrolet,Volt,2
2012,Kings,Propane,,,5
2012,Lake,Electric,Nissan,LEAF,5
2012,Lake,Bio Diesel,,,33
2012,Lake,Diesel,,,2715
2012,Lake,Flex Fuel,,,1100
2012,Lake,Gasoline,,,44227
2012,Lake,Gasoline Hybrid,,,642
2012,Lake,Natural Gas,,,2
2012,Lake,PHEV,Chevrolet,Volt,3
2012,Lake,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,Lake,Propane,,,2
2012,Lassen,Bio Diesel,,,48
2012,Lassen,Diesel,,,1970
2012,Lassen,Flex Fuel,,,548
2012,Lassen,Gasoline,,,15954
2012,Lassen,Gasoline Hybrid,,,114
2012,Lassen,PHEV,Chevrolet,Volt,1
2012,Lassen,Propane,,,1
2012,Los Angeles,Electric,BMW,ActiveE,163
2012,Los Angeles,Electric,Ford,Transit Connect Electric,27
2012,Los Angeles,Electric,Ford,Ranger,4
2012,Los Angeles,Electric,Ford,Focus,26
2012,Los Angeles,Electric,Honda,Fit EV,3
2012,Los Angeles,Electric,MINI,Mini E,7
2012,Los Angeles,Electric,Mitsubishi,i-MiEV,22
2012,Los Angeles,Electric,Nissan,LEAF,1226
2012,Los Angeles,Electric,Smart,Fortwo Electric Drive,7
2012,Los Angeles,Electric,Tesla,Roadster,135
2012,Los Angeles,Electric,Tesla,Model S,23
2012,Los Angeles,Electric,Toyota,RAV4 EV,12
2012,Los Angeles,Bio Diesel,,,1054
2012,Los Angeles,Diesel,,,52964
2012,Los Angeles,Hydrogen ,Honda,FCX Clarity,18
2012,Los Angeles,Flex Fuel,,,127555
2012,Los Angeles,Gasoline,,,5214401
2012,Los Angeles,Gasoline Hybrid,,,132587
2012,Los Angeles,Natural Gas,,,2208
2012,Los Angeles,PHEV,Chevrolet,Volt,1593
2012,Los Angeles,PHEV,Fisker,Karma,92
2012,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,1217
2012,Los Angeles,PHEV,Toyota,Prius,159
2012,Los Angeles,Propane,,,91
2012,Madera,Electric,Nissan,LEAF,8
2012,Madera,Bio Diesel,,,68
2012,Madera,Diesel,,,3268
2012,Madera,Flex Fuel,,,2692
2012,Madera,Gasoline,,,72762
2012,Madera,Gasoline Hybrid,,,738
2012,Madera,Natural Gas,,,2
2012,Madera,PHEV,Chevrolet,Volt,5
2012,Madera,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,Madera,Propane,,,7
2012,Marin,Electric,BMW,ActiveE,10
2012,Marin,Electric,Ford,Focus,2
2012,Marin,Electric,Mitsubishi,i-MiEV,5
2012,Marin,Electric,Nissan,LEAF,111
2012,Marin,Electric,Tesla,Roadster,17
2012,Marin,Electric,Tesla,Model S,2
2012,Marin,Electric,Toyota,RAV4 EV,1
2012,Marin,Bio Diesel,,,45
2012,Marin,Diesel,,,3599
2012,Marin,Flex Fuel,,,2242
2012,Marin,Gasoline,,,157600
2012,Marin,Gasoline Hybrid,,,9823
2012,Marin,Natural Gas,,,51
2012,Marin,PHEV,Chevrolet,Volt,86
2012,Marin,PHEV,Fisker,Karma,6
2012,Marin,PHEV,Toyota,Prius Plug-in Hybrid,76
2012,Marin,Propane,,,4
2012,Mariposa,Electric,Nissan,LEAF,1
2012,Mariposa,Bio Diesel,,,15
2012,Mariposa,Diesel,,,1112
2012,Mariposa,Flex Fuel,,,347
2012,Mariposa,Gasoline,,,13762
2012,Mariposa,Gasoline Hybrid,,,188
2012,Mariposa,Natural Gas,,,1
2012,Mariposa,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,Mariposa,Propane,,,2
2012,Mendocino,Electric,Nissan,LEAF,3
2012,Mendocino,Bio Diesel,,,69
2012,Mendocino,Diesel,,,4888
2012,Mendocino,Flex Fuel,,,1289
2012,Mendocino,Gasoline,,,58518
2012,Mendocino,Gasoline Hybrid,,,1282
2012,Mendocino,Natural Gas,,,1
2012,Mendocino,PHEV,Chevrolet,Volt,8
2012,Mendocino,PHEV,Toyota,Prius Plug-in Hybrid,7
2012,Mendocino,Propane,,,3
2012,Merced,Electric,Nissan,LEAF,5
2012,Merced,Bio Diesel,,,130
2012,Merced,Diesel,,,4389
2012,Merced,Flex Fuel,,,4210
2012,Merced,Gasoline,,,125290
2012,Merced,Gasoline Hybrid,,,1126
2012,Merced,Natural Gas,,,2
2012,Merced,PHEV,Chevrolet,Volt,5
2012,Merced,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,Merced,Propane,,,7
2012,Modoc,Bio Diesel,,,9
2012,Modoc,Diesel,,,832
2012,Modoc,Flex Fuel,,,181
2012,Modoc,Gasoline,,,5255
2012,Modoc,Gasoline Hybrid,,,39
2012,Modoc,Propane,,,1
2012,Mono,Bio Diesel,,,16
2012,Mono,Diesel,,,598
2012,Mono,Flex Fuel,,,214
2012,Mono,Gasoline,,,8399
2012,Mono,Gasoline Hybrid,,,92
2012,Monterey,Electric,BMW,ActiveE,1
2012,Monterey,Electric,Ford,Focus,1
2012,Monterey,Electric,Mitsubishi,i-MiEV,1
2012,Monterey,Electric,Nissan,LEAF,14
2012,Monterey,Electric,Tesla,Roadster,3
2012,Monterey,Electric,Tesla,Model S,1
2012,Monterey,Bio Diesel,,,153
2012,Monterey,Diesel,,,6103
2012,Monterey,Flex Fuel,,,6930
2012,Monterey,Gasoline,,,226205
2012,Monterey,Gasoline Hybrid,,,4316
2012,Monterey,Natural Gas,,,15
2012,Monterey,PHEV,Chevrolet,Volt,38
2012,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,17
2012,Monterey,Propane,,,14
2012,Napa,Electric,BMW,ActiveE,2
2012,Napa,Electric,Ford,Ranger,1
2012,Napa,Electric,Nissan,LEAF,21
2012,Napa,Electric,Tesla,Roadster,5
2012,Napa,Electric,Tesla,Model S,2
2012,Napa,Bio Diesel,,,92
2012,Napa,Diesel,,,3177
2012,Napa,Flex Fuel,,,2096
2012,Napa,Gasoline,,,82655
2012,Napa,Gasoline Hybrid,,,2638
2012,Napa,Natural Gas,,,13
2012,Napa,PHEV,Chevrolet,Volt,28
2012,Napa,PHEV,Fisker,Karma,1
2012,Napa,PHEV,Toyota,Prius Plug-in Hybrid,21
2012,Napa,Propane,,,3
2012,Nevada,Electric,Ford,Focus,1
2012,Nevada,Electric,Nissan,LEAF,5
2012,Nevada,Electric,Tesla,Roadster,1
